id_entrega,fecha,zona,tipo_pedido,clima,trafico,tiempo_entrega,retraso,lat,lng
8189,2025-06-15 10:37:14.860771,San Salvador,Supermercado,Nublado,Alto,56,24,13.6929,-89.2182
8190,2025-05-17 17:47:27.144274,San Salvador,Tienda en línea,Nublado,Medio,44,16,13.6929,-89.2182
8191,2025-03-04 03:46:59.637043,Santa Ana,Tienda en línea,Soleado,Bajo,32,8,13.9942,-89.5597
8192,2025-04-30 18:57:41.811102,Santa Ana,Restaurante,Soleado,Medio,52,23,13.9942,-89.5597
8193,2025-03-24 01:42:26.770339,San Salvador,Supermercado,Lluvioso,Bajo,44,10,13.6929,-89.2182
8194,2025-05-01 01:32:51.968547,San Miguel,Farmacia,Soleado,Bajo,45,7,13.4833,-88.1833
8195,2025-08-03 05:45:50.108137,San Miguel,Supermercado,Lluvioso,Medio,51,12,13.4833,-88.1833
8196,2025-07-03 08:15:05.300416,La Libertad,Farmacia,Soleado,Alto,55,33,13.4883,-89.3222
8197,2025-05-26 11:09:38.519703,La Libertad,Restaurante,Lluvioso,Bajo,48,12,13.4883,-89.3222
8198,2025-08-23 12:46:33.224591,Santa Ana,Tienda en línea,Nublado,Alto,50,29,13.9942,-89.5597
8199,2025-06-26 11:49:36.411567,San Miguel,Farmacia,Lluvioso,Medio,45,8,13.4833,-88.1833
8200,2025-03-12 03:46:33.900020,San Salvador,Farmacia,Soleado,Medio,21,0,13.6929,-89.2182
8201,2025-08-01 04:58:48.249650,San Miguel,Supermercado,Nublado,Medio,29,0,13.4833,-88.1833
8202,2025-05-21 01:19:55.397628,La Libertad,Supermercado,Nublado,Medio,39,7,13.4883,-89.3222
8203,2025-06-09 10:37:07.588444,Santa Ana,Supermercado,Lluvioso,Alto,69,30,13.9942,-89.5597
8204,2025-07-18 17:41:48.575591,San Salvador,Tienda en línea,Lluvioso,Bajo,52,17,13.6929,-89.2182
8205,2025-08-24 04:11:18.145577,La Libertad,Restaurante,Nublado,Bajo,25,0,13.4883,-89.3222
8206,2025-07-11 02:25:29.327325,San Miguel,Tienda en línea,Lluvioso,Medio,37,16,13.4833,-88.1833
8207,2025-05-07 10:37:06.338864,Santa Ana,Farmacia,Nublado,Bajo,31,11,13.9942,-89.5597
8208,2025-03-21 09:12:27.288324,La Libertad,Supermercado,Soleado,Alto,57,25,13.4883,-89.3222
8209,2025-03-02 08:28:59.373474,San Miguel,Restaurante,Soleado,Medio,28,0,13.4833,-88.1833
8210,2025-06-16 08:22:23.313563,La Libertad,Supermercado,Nublado,Bajo,22,0,13.4883,-89.3222
8211,2025-04-03 22:39:40.443961,Santa Ana,Supermercado,Soleado,Medio,25,2,13.9942,-89.5597
8212,2025-04-03 10:05:02.918808,San Salvador,Restaurante,Nublado,Medio,50,29,13.6929,-89.2182
8213,2025-05-03 04:32:55.007830,La Libertad,Tienda en línea,Lluvioso,Medio,68,47,13.4883,-89.3222
8214,2025-08-18 06:48:55.406581,San Miguel,Restaurante,Nublado,Alto,36,10,13.4833,-88.1833
8215,2025-05-16 05:27:00.601107,La Libertad,Restaurante,Lluvioso,Alto,63,32,13.4883,-89.3222
8216,2025-05-16 17:43:07.441282,La Libertad,Farmacia,Lluvioso,Alto,62,32,13.4883,-89.3222
8217,2025-04-20 10:10:09.054113,San Miguel,Farmacia,Lluvioso,Medio,47,23,13.4833,-88.1833
8218,2025-08-27 02:56:14.030529,Santa Ana,Restaurante,Soleado,Bajo,24,0,13.9942,-89.5597
8219,2025-03-27 13:20:39.886100,La Libertad,Farmacia,Nublado,Bajo,31,11,13.4883,-89.3222
8220,2025-05-02 01:16:21.835152,Santa Ana,Tienda en línea,Nublado,Bajo,44,5,13.9942,-89.5597
8221,2025-07-19 22:26:34.987436,Santa Ana,Farmacia,Lluvioso,Medio,35,7,13.9942,-89.5597
8222,2025-03-11 19:33:10.026509,San Salvador,Restaurante,Lluvioso,Bajo,46,6,13.6929,-89.2182
8223,2025-05-30 18:28:34.310845,San Miguel,Restaurante,Lluvioso,Medio,40,18,13.4833,-88.1833
8224,2025-06-22 03:18:51.144515,San Salvador,Supermercado,Lluvioso,Bajo,28,0,13.6929,-89.2182
8225,2025-05-24 15:25:53.036338,La Libertad,Supermercado,Nublado,Bajo,34,6,13.4883,-89.3222
8226,2025-04-05 21:44:58.759135,San Salvador,Farmacia,Nublado,Bajo,41,16,13.6929,-89.2182
8227,2025-03-15 15:46:57.066663,San Salvador,Tienda en línea,Soleado,Alto,38,18,13.6929,-89.2182
8228,2025-07-12 23:26:29.113360,San Salvador,Restaurante,Soleado,Bajo,24,0,13.6929,-89.2182
8229,2025-04-22 04:27:24.578553,Santa Ana,Supermercado,Lluvioso,Medio,49,26,13.9942,-89.5597
8230,2025-08-11 08:00:55.809067,San Miguel,Restaurante,Soleado,Alto,58,19,13.4833,-88.1833
8231,2025-06-22 06:51:37.789870,La Libertad,Restaurante,Soleado,Bajo,41,10,13.4883,-89.3222
8232,2025-07-06 11:47:05.424937,San Salvador,Farmacia,Soleado,Medio,51,17,13.6929,-89.2182
8233,2025-08-20 13:04:34.894936,San Salvador,Tienda en línea,Nublado,Medio,46,11,13.6929,-89.2182
8234,2025-05-12 16:55:58.294346,San Salvador,Farmacia,Soleado,Bajo,27,0,13.6929,-89.2182
8235,2025-03-24 13:19:39.861234,Santa Ana,Farmacia,Nublado,Bajo,18,0,13.9942,-89.5597
8236,2025-03-26 17:42:32.336187,San Salvador,Farmacia,Nublado,Medio,51,26,13.6929,-89.2182
8237,2025-07-03 16:30:00.190380,Santa Ana,Tienda en línea,Soleado,Alto,39,17,13.9942,-89.5597
8238,2025-08-25 05:45:48.026599,San Salvador,Tienda en línea,Soleado,Medio,31,1,13.6929,-89.2182
8239,2025-07-06 00:52:18.327683,La Libertad,Restaurante,Soleado,Alto,28,0,13.4883,-89.3222
8240,2025-04-13 21:22:28.031180,La Libertad,Tienda en línea,Nublado,Bajo,38,2,13.4883,-89.3222
8241,2025-08-28 03:42:41.040447,San Salvador,Farmacia,Nublado,Medio,27,0,13.6929,-89.2182
8242,2025-07-21 04:57:20.328242,Santa Ana,Tienda en línea,Nublado,Medio,33,3,13.9942,-89.5597
8243,2025-07-03 04:25:38.460175,Santa Ana,Farmacia,Nublado,Medio,28,0,13.9942,-89.5597
8244,2025-08-23 02:51:11.531402,Santa Ana,Tienda en línea,Soleado,Bajo,30,7,13.9942,-89.5597
8245,2025-08-06 11:06:24.166969,San Miguel,Farmacia,Lluvioso,Medio,55,35,13.4833,-88.1833
8246,2025-07-27 19:27:10.693364,San Salvador,Restaurante,Nublado,Medio,36,15,13.6929,-89.2182
8247,2025-06-19 23:57:09.963329,San Salvador,Supermercado,Nublado,Bajo,21,1,13.6929,-89.2182
8248,2025-08-05 08:57:21.121745,San Salvador,Supermercado,Soleado,Alto,52,29,13.6929,-89.2182
8249,2025-04-06 13:15:23.819477,La Libertad,Tienda en línea,Nublado,Alto,48,16,13.4883,-89.3222
8250,2025-06-26 17:29:02.494937,San Miguel,Tienda en línea,Nublado,Medio,51,19,13.4833,-88.1833
8251,2025-06-30 00:13:21.634851,San Miguel,Tienda en línea,Soleado,Medio,40,10,13.4833,-88.1833
8252,2025-07-15 14:23:06.300250,San Miguel,Supermercado,Nublado,Alto,42,14,13.4833,-88.1833
8253,2025-07-12 23:33:15.309104,San Miguel,Supermercado,Soleado,Medio,40,19,13.4833,-88.1833
8254,2025-08-30 23:29:51.369247,La Libertad,Tienda en línea,Nublado,Alto,49,27,13.4883,-89.3222
8255,2025-03-12 18:52:25.661578,San Miguel,Supermercado,Lluvioso,Bajo,36,13,13.4833,-88.1833
8256,2025-06-29 10:33:31.307493,San Miguel,Tienda en línea,Soleado,Bajo,37,15,13.4833,-88.1833
8257,2025-07-13 08:23:14.763088,San Miguel,Restaurante,Soleado,Medio,21,0,13.4833,-88.1833
8258,2025-07-18 22:01:36.861634,Santa Ana,Supermercado,Lluvioso,Medio,53,26,13.9942,-89.5597
8259,2025-03-05 05:24:45.998092,Santa Ana,Restaurante,Lluvioso,Medio,53,24,13.9942,-89.5597
8260,2025-04-15 23:05:47.309485,San Salvador,Supermercado,Soleado,Alto,42,14,13.6929,-89.2182
8261,2025-06-11 15:13:35.610800,Santa Ana,Tienda en línea,Nublado,Medio,28,0,13.9942,-89.5597
8262,2025-03-05 13:21:57.259431,Santa Ana,Supermercado,Soleado,Bajo,41,16,13.9942,-89.5597
8263,2025-03-28 22:54:52.476746,Santa Ana,Supermercado,Soleado,Medio,23,1,13.9942,-89.5597
8264,2025-06-04 09:34:24.993237,San Miguel,Restaurante,Lluvioso,Medio,60,31,13.4833,-88.1833
8265,2025-04-07 11:39:30.887861,Santa Ana,Farmacia,Soleado,Bajo,19,0,13.9942,-89.5597
8266,2025-05-31 01:37:36.233719,San Salvador,Supermercado,Nublado,Medio,37,17,13.6929,-89.2182
8267,2025-03-25 02:15:47.351118,San Salvador,Restaurante,Lluvioso,Bajo,31,3,13.6929,-89.2182
8268,2025-04-19 20:19:57.825277,San Salvador,Farmacia,Soleado,Bajo,37,16,13.6929,-89.2182
8269,2025-08-29 10:16:42.198203,San Miguel,Tienda en línea,Soleado,Bajo,28,0,13.4833,-88.1833
8270,2025-07-11 11:37:04.210956,San Miguel,Farmacia,Nublado,Alto,57,24,13.4833,-88.1833
8271,2025-04-16 07:35:06.130790,La Libertad,Farmacia,Soleado,Bajo,43,11,13.4883,-89.3222
8272,2025-03-29 10:31:33.147171,San Miguel,Farmacia,Nublado,Medio,51,28,13.4833,-88.1833
8273,2025-04-20 05:59:48.583424,San Miguel,Tienda en línea,Lluvioso,Medio,54,26,13.4833,-88.1833
8274,2025-08-20 09:55:04.322425,Santa Ana,Farmacia,Nublado,Bajo,28,2,13.9942,-89.5597
8275,2025-08-30 05:46:11.204093,La Libertad,Restaurante,Nublado,Bajo,41,1,13.4883,-89.3222
8276,2025-08-16 23:38:54.581604,San Miguel,Supermercado,Soleado,Alto,54,21,13.4833,-88.1833
8277,2025-07-23 20:57:21.491989,San Miguel,Restaurante,Lluvioso,Bajo,50,14,13.4833,-88.1833
8278,2025-04-25 14:18:19.026248,La Libertad,Farmacia,Lluvioso,Medio,49,29,13.4883,-89.3222
8279,2025-06-28 23:31:36.777784,San Miguel,Tienda en línea,Soleado,Bajo,33,12,13.4833,-88.1833
8280,2025-06-13 02:25:43.743506,Santa Ana,Supermercado,Nublado,Bajo,46,15,13.9942,-89.5597
8281,2025-06-05 23:36:31.471683,San Salvador,Farmacia,Soleado,Medio,46,10,13.6929,-89.2182
8282,2025-06-23 20:53:51.986021,San Salvador,Supermercado,Nublado,Medio,55,22,13.6929,-89.2182
8283,2025-04-26 01:24:11.580771,San Miguel,Supermercado,Lluvioso,Medio,47,22,13.4833,-88.1833
8284,2025-08-21 05:51:34.629072,La Libertad,Tienda en línea,Lluvioso,Alto,58,25,13.4883,-89.3222
8285,2025-04-28 05:08:51.611202,Santa Ana,Supermercado,Soleado,Bajo,17,0,13.9942,-89.5597
8286,2025-08-07 02:15:47.008159,San Miguel,Tienda en línea,Lluvioso,Alto,45,20,13.4833,-88.1833
8287,2025-06-08 09:12:21.586843,San Miguel,Farmacia,Lluvioso,Bajo,49,11,13.4833,-88.1833
8288,2025-07-29 23:19:43.329684,Santa Ana,Tienda en línea,Soleado,Bajo,37,0,13.9942,-89.5597
8289,2025-06-27 15:44:34.712626,San Miguel,Farmacia,Lluvioso,Bajo,29,0,13.4833,-88.1833
8290,2025-08-19 16:16:39.070377,Santa Ana,Farmacia,Lluvioso,Bajo,59,34,13.9942,-89.5597
8291,2025-03-21 12:30:10.212267,San Salvador,Farmacia,Soleado,Bajo,39,13,13.6929,-89.2182
8292,2025-08-18 10:23:03.420874,Santa Ana,Tienda en línea,Lluvioso,Alto,63,37,13.9942,-89.5597
8293,2025-05-22 22:39:11.172244,La Libertad,Tienda en línea,Soleado,Alto,55,32,13.4883,-89.3222
8294,2025-04-22 08:34:03.700622,La Libertad,Supermercado,Lluvioso,Medio,50,20,13.4883,-89.3222
8295,2025-06-30 00:31:30.126369,Santa Ana,Restaurante,Lluvioso,Bajo,50,11,13.9942,-89.5597
8296,2025-07-31 03:51:07.089170,San Salvador,Supermercado,Lluvioso,Alto,59,34,13.6929,-89.2182
8297,2025-08-03 02:53:13.223100,San Miguel,Tienda en línea,Soleado,Alto,39,16,13.4833,-88.1833
8298,2025-07-04 09:16:53.252008,San Salvador,Restaurante,Nublado,Medio,48,28,13.6929,-89.2182
8299,2025-04-06 00:01:15.298340,La Libertad,Tienda en línea,Lluvioso,Alto,63,28,13.4883,-89.3222
8300,2025-08-28 17:55:41.012819,Santa Ana,Farmacia,Soleado,Medio,47,20,13.9942,-89.5597
8301,2025-07-31 23:33:15.742490,San Salvador,Supermercado,Lluvioso,Medio,35,11,13.6929,-89.2182
8302,2025-07-23 04:10:57.463067,La Libertad,Farmacia,Nublado,Medio,35,0,13.4883,-89.3222
8303,2025-05-28 00:53:23.356379,San Miguel,Restaurante,Lluvioso,Alto,69,40,13.4833,-88.1833
8304,2025-05-12 07:18:43.438226,San Salvador,Supermercado,Lluvioso,Bajo,55,31,13.6929,-89.2182
8305,2025-07-11 19:41:26.562038,La Libertad,Tienda en línea,Lluvioso,Bajo,29,5,13.4883,-89.3222
8306,2025-05-13 05:45:55.599216,La Libertad,Supermercado,Lluvioso,Alto,61,31,13.4883,-89.3222
8307,2025-05-22 14:05:38.645015,La Libertad,Tienda en línea,Soleado,Alto,34,5,13.4883,-89.3222
8308,2025-04-18 00:20:58.131287,La Libertad,Farmacia,Soleado,Alto,55,24,13.4883,-89.3222
8309,2025-03-30 03:04:23.417759,La Libertad,Farmacia,Soleado,Alto,39,19,13.4883,-89.3222
8310,2025-06-18 11:18:47.586182,San Miguel,Supermercado,Nublado,Bajo,35,0,13.4833,-88.1833
8311,2025-03-17 09:30:42.217519,Santa Ana,Supermercado,Soleado,Alto,37,10,13.9942,-89.5597
8312,2025-08-05 13:54:13.345687,San Miguel,Farmacia,Soleado,Medio,43,19,13.4833,-88.1833
8313,2025-08-01 09:53:32.158796,Santa Ana,Tienda en línea,Lluvioso,Alto,64,31,13.9942,-89.5597
8314,2025-03-15 06:45:20.276473,La Libertad,Restaurante,Nublado,Bajo,20,0,13.4883,-89.3222
8315,2025-03-11 09:31:47.111045,La Libertad,Supermercado,Lluvioso,Medio,54,27,13.4883,-89.3222
8316,2025-06-09 22:56:15.615898,Santa Ana,Restaurante,Lluvioso,Medio,50,28,13.9942,-89.5597
8317,2025-08-06 16:50:22.299165,La Libertad,Farmacia,Lluvioso,Alto,41,6,13.4883,-89.3222
8318,2025-06-14 04:03:34.378303,San Miguel,Restaurante,Nublado,Medio,43,11,13.4833,-88.1833
8319,2025-08-27 00:13:03.641554,Santa Ana,Farmacia,Nublado,Alto,50,21,13.9942,-89.5597
8320,2025-08-06 03:18:25.945998,Santa Ana,Restaurante,Lluvioso,Medio,66,45,13.9942,-89.5597
8321,2025-05-28 07:15:37.001715,La Libertad,Farmacia,Nublado,Medio,46,15,13.4883,-89.3222
8322,2025-06-07 16:35:45.994649,San Miguel,Tienda en línea,Soleado,Bajo,37,10,13.4833,-88.1833
8323,2025-08-24 04:46:02.681053,San Miguel,Farmacia,Nublado,Medio,44,14,13.4833,-88.1833
8324,2025-06-12 00:14:17.189972,San Salvador,Supermercado,Lluvioso,Bajo,41,2,13.6929,-89.2182
8325,2025-04-23 10:33:03.834339,San Miguel,Restaurante,Lluvioso,Alto,42,14,13.4833,-88.1833
8326,2025-08-10 23:54:51.126392,La Libertad,Restaurante,Soleado,Alto,27,3,13.4883,-89.3222
8327,2025-07-29 10:56:25.735037,San Salvador,Tienda en línea,Soleado,Alto,59,39,13.6929,-89.2182
8328,2025-05-18 23:40:55.291646,Santa Ana,Restaurante,Soleado,Bajo,30,0,13.9942,-89.5597
8329,2025-06-13 23:42:21.541322,San Miguel,Supermercado,Nublado,Medio,47,7,13.4833,-88.1833
8330,2025-04-24 02:29:31.892283,San Miguel,Farmacia,Lluvioso,Medio,51,17,13.4833,-88.1833
8331,2025-04-18 05:42:01.869395,San Salvador,Tienda en línea,Soleado,Bajo,19,0,13.6929,-89.2182
8332,2025-08-28 19:06:06.493072,San Miguel,Farmacia,Soleado,Alto,45,24,13.4833,-88.1833
8333,2025-03-04 20:42:09.813290,San Miguel,Tienda en línea,Nublado,Alto,48,13,13.4833,-88.1833
8334,2025-08-29 16:59:24.591775,San Miguel,Farmacia,Nublado,Bajo,21,0,13.4833,-88.1833
8335,2025-08-05 01:45:03.891912,Santa Ana,Farmacia,Soleado,Medio,52,17,13.9942,-89.5597
8336,2025-05-18 17:01:46.042271,San Salvador,Farmacia,Lluvioso,Alto,46,14,13.6929,-89.2182
8337,2025-08-05 16:00:26.574259,La Libertad,Restaurante,Nublado,Alto,37,16,13.4883,-89.3222
8338,2025-03-26 10:17:21.756719,San Salvador,Farmacia,Lluvioso,Bajo,32,9,13.6929,-89.2182
8339,2025-08-04 08:20:24.202051,San Miguel,Supermercado,Nublado,Medio,25,0,13.4833,-88.1833
8340,2025-03-29 04:24:40.000527,San Miguel,Farmacia,Nublado,Medio,38,0,13.4833,-88.1833
8341,2025-07-20 20:05:24.998170,Santa Ana,Tienda en línea,Soleado,Bajo,41,15,13.9942,-89.5597
8342,2025-05-17 14:16:07.088904,La Libertad,Tienda en línea,Lluvioso,Alto,40,18,13.4883,-89.3222
8343,2025-06-30 12:05:05.497914,San Salvador,Restaurante,Soleado,Medio,27,7,13.6929,-89.2182
8344,2025-04-29 11:03:12.979750,La Libertad,Farmacia,Lluvioso,Medio,42,6,13.4883,-89.3222
8345,2025-08-31 05:15:14.297729,San Salvador,Supermercado,Soleado,Bajo,27,0,13.6929,-89.2182
8346,2025-03-08 23:09:39.483466,San Salvador,Tienda en línea,Soleado,Alto,35,6,13.6929,-89.2182
8347,2025-07-05 05:47:46.505924,San Miguel,Restaurante,Nublado,Bajo,27,0,13.4833,-88.1833
8348,2025-08-15 15:04:54.230080,La Libertad,Farmacia,Nublado,Medio,29,0,13.4883,-89.3222
8349,2025-03-05 20:27:58.576384,San Miguel,Restaurante,Lluvioso,Medio,50,24,13.4833,-88.1833
8350,2025-08-23 23:37:38.734939,San Salvador,Supermercado,Lluvioso,Medio,37,12,13.6929,-89.2182
8351,2025-04-14 17:10:11.588507,San Miguel,Tienda en línea,Lluvioso,Bajo,23,0,13.4833,-88.1833
8352,2025-04-22 01:01:20.077223,San Salvador,Farmacia,Nublado,Alto,32,11,13.6929,-89.2182
8353,2025-06-04 14:20:25.868144,San Salvador,Farmacia,Soleado,Alto,28,0,13.6929,-89.2182
8354,2025-05-01 22:48:48.608034,La Libertad,Farmacia,Lluvioso,Medio,64,34,13.4883,-89.3222
8355,2025-07-26 07:56:52.552313,La Libertad,Supermercado,Soleado,Bajo,38,2,13.4883,-89.3222
8356,2025-04-18 04:35:59.210767,La Libertad,Supermercado,Soleado,Medio,37,14,13.4883,-89.3222
8357,2025-06-02 21:30:56.514812,San Salvador,Tienda en línea,Soleado,Medio,28,0,13.6929,-89.2182
8358,2025-03-29 22:14:14.828810,San Miguel,Tienda en línea,Soleado,Medio,33,9,13.4833,-88.1833
8359,2025-08-05 07:11:41.417424,San Miguel,Restaurante,Soleado,Bajo,41,5,13.4833,-88.1833
8360,2025-04-29 15:41:24.052466,San Salvador,Farmacia,Soleado,Medio,35,1,13.6929,-89.2182
8361,2025-04-13 22:53:39.479189,Santa Ana,Restaurante,Soleado,Bajo,43,9,13.9942,-89.5597
8362,2025-04-18 19:02:26.187417,La Libertad,Tienda en línea,Nublado,Bajo,41,6,13.4883,-89.3222
8363,2025-05-26 04:34:29.718766,San Salvador,Supermercado,Soleado,Medio,24,0,13.6929,-89.2182
8364,2025-03-27 22:05:45.482751,La Libertad,Tienda en línea,Soleado,Bajo,22,0,13.4883,-89.3222
8365,2025-05-23 11:31:00.148552,La Libertad,Tienda en línea,Soleado,Bajo,43,18,13.4883,-89.3222
8366,2025-04-16 07:13:00.228807,San Miguel,Farmacia,Soleado,Alto,34,14,13.4833,-88.1833
8367,2025-07-26 18:03:53.838368,San Miguel,Supermercado,Lluvioso,Medio,59,39,13.4833,-88.1833
8368,2025-08-23 03:18:14.255111,Santa Ana,Farmacia,Soleado,Medio,30,0,13.9942,-89.5597
8369,2025-08-29 06:15:10.648697,San Miguel,Supermercado,Nublado,Alto,55,29,13.4833,-88.1833
8370,2025-07-26 11:54:36.214397,Santa Ana,Restaurante,Lluvioso,Alto,43,11,13.9942,-89.5597
8371,2025-07-24 16:52:18.369775,San Miguel,Farmacia,Soleado,Alto,55,33,13.4833,-88.1833
8372,2025-05-25 01:56:43.344908,San Miguel,Farmacia,Nublado,Alto,63,23,13.4833,-88.1833
8373,2025-07-19 19:46:15.100461,San Miguel,Restaurante,Nublado,Medio,46,9,13.4833,-88.1833
8374,2025-07-22 12:50:05.136421,Santa Ana,Restaurante,Soleado,Alto,56,33,13.9942,-89.5597
8375,2025-06-16 18:38:04.065095,San Salvador,Supermercado,Lluvioso,Bajo,48,15,13.6929,-89.2182
8376,2025-08-05 19:27:26.611433,San Miguel,Supermercado,Lluvioso,Medio,55,28,13.4833,-88.1833
8377,2025-03-15 03:15:14.564937,La Libertad,Farmacia,Lluvioso,Alto,56,32,13.4883,-89.3222
8378,2025-04-29 04:04:15.640673,La Libertad,Tienda en línea,Lluvioso,Medio,43,23,13.4883,-89.3222
8379,2025-03-03 19:06:09.859899,San Miguel,Farmacia,Nublado,Alto,44,20,13.4833,-88.1833
8380,2025-05-31 15:43:26.067166,Santa Ana,Restaurante,Soleado,Bajo,15,0,13.9942,-89.5597
8381,2025-08-01 15:57:23.964269,San Miguel,Supermercado,Lluvioso,Alto,50,19,13.4833,-88.1833
8382,2025-08-23 20:59:13.045859,Santa Ana,Restaurante,Lluvioso,Bajo,47,11,13.9942,-89.5597
8383,2025-06-27 23:54:51.597319,San Salvador,Restaurante,Lluvioso,Medio,55,21,13.6929,-89.2182
8384,2025-06-05 19:15:12.936511,San Salvador,Supermercado,Soleado,Bajo,23,0,13.6929,-89.2182
8385,2025-06-24 22:09:21.425993,San Miguel,Supermercado,Nublado,Bajo,24,0,13.4833,-88.1833
8386,2025-08-16 02:08:55.814719,San Salvador,Farmacia,Lluvioso,Bajo,44,21,13.6929,-89.2182
8387,2025-04-13 18:29:04.065001,San Miguel,Supermercado,Nublado,Bajo,29,6,13.4833,-88.1833
8388,2025-03-19 14:21:16.207666,Santa Ana,Supermercado,Soleado,Medio,50,21,13.9942,-89.5597
8389,2025-04-20 15:42:42.415470,Santa Ana,Farmacia,Nublado,Alto,34,1,13.9942,-89.5597
8390,2025-07-16 04:29:15.956517,Santa Ana,Supermercado,Soleado,Bajo,23,0,13.9942,-89.5597
8391,2025-05-21 20:43:16.042127,San Salvador,Restaurante,Soleado,Bajo,39,12,13.6929,-89.2182
8392,2025-03-16 06:46:16.422995,Santa Ana,Supermercado,Lluvioso,Alto,32,0,13.9942,-89.5597
8393,2025-06-07 12:19:14.753094,San Miguel,Restaurante,Lluvioso,Alto,71,35,13.4833,-88.1833
8394,2025-06-26 15:44:04.816124,Santa Ana,Tienda en línea,Lluvioso,Medio,53,33,13.9942,-89.5597
8395,2025-03-16 10:41:18.746561,San Salvador,Tienda en línea,Lluvioso,Bajo,41,5,13.6929,-89.2182
8396,2025-08-07 20:10:45.883978,San Salvador,Tienda en línea,Soleado,Medio,52,25,13.6929,-89.2182
8397,2025-07-28 19:54:09.559110,La Libertad,Farmacia,Soleado,Bajo,27,0,13.4883,-89.3222
8398,2025-03-14 15:46:26.204458,La Libertad,Restaurante,Soleado,Medio,49,20,13.4883,-89.3222
8399,2025-06-28 15:43:18.769793,La Libertad,Tienda en línea,Nublado,Alto,56,27,13.4883,-89.3222
8400,2025-04-07 08:25:14.518584,Santa Ana,Supermercado,Nublado,Alto,45,6,13.9942,-89.5597
8401,2025-07-29 15:25:18.946748,La Libertad,Restaurante,Lluvioso,Alto,54,23,13.4883,-89.3222
8402,2025-06-14 04:44:15.125948,San Salvador,Supermercado,Soleado,Medio,45,5,13.6929,-89.2182
8403,2025-07-11 01:26:04.655522,San Miguel,Restaurante,Lluvioso,Alto,65,45,13.4833,-88.1833
8404,2025-03-05 17:44:29.183172,San Miguel,Supermercado,Lluvioso,Medio,47,21,13.4833,-88.1833
8405,2025-03-11 08:51:05.824000,La Libertad,Restaurante,Lluvioso,Medio,62,33,13.4883,-89.3222
8406,2025-08-07 19:05:12.799088,La Libertad,Farmacia,Lluvioso,Alto,53,16,13.4883,-89.3222
8407,2025-08-22 13:45:46.567972,San Miguel,Tienda en línea,Lluvioso,Alto,39,13,13.4833,-88.1833
8408,2025-03-16 09:48:31.631393,Santa Ana,Tienda en línea,Lluvioso,Alto,67,39,13.9942,-89.5597
8409,2025-03-26 01:37:34.856741,La Libertad,Supermercado,Nublado,Alto,47,8,13.4883,-89.3222
8410,2025-07-20 10:27:40.033484,La Libertad,Restaurante,Lluvioso,Bajo,32,10,13.4883,-89.3222
8411,2025-07-22 22:47:50.603908,Santa Ana,Tienda en línea,Lluvioso,Bajo,55,33,13.9942,-89.5597
8412,2025-06-18 12:50:54.214862,Santa Ana,Restaurante,Soleado,Bajo,18,0,13.9942,-89.5597
8413,2025-03-08 23:02:11.429835,San Miguel,Supermercado,Nublado,Bajo,35,13,13.4833,-88.1833
8414,2025-07-07 16:45:48.709117,Santa Ana,Supermercado,Soleado,Bajo,16,0,13.9942,-89.5597
8415,2025-06-20 03:10:50.661817,San Salvador,Restaurante,Nublado,Bajo,35,9,13.6929,-89.2182
8416,2025-03-09 09:25:21.320402,Santa Ana,Tienda en línea,Nublado,Alto,44,22,13.9942,-89.5597
8417,2025-04-09 03:01:07.908864,San Salvador,Supermercado,Soleado,Medio,28,5,13.6929,-89.2182
8418,2025-08-20 03:00:43.344089,Santa Ana,Tienda en línea,Lluvioso,Medio,43,10,13.9942,-89.5597
8419,2025-04-15 14:09:44.193925,Santa Ana,Tienda en línea,Soleado,Alto,42,12,13.9942,-89.5597
8420,2025-06-15 21:48:27.939025,San Salvador,Tienda en línea,Nublado,Bajo,46,9,13.6929,-89.2182
8421,2025-07-18 04:46:42.943353,Santa Ana,Farmacia,Lluvioso,Medio,49,12,13.9942,-89.5597
8422,2025-08-02 14:47:14.319445,San Salvador,Farmacia,Soleado,Bajo,42,8,13.6929,-89.2182
8423,2025-06-06 21:56:06.936242,San Salvador,Restaurante,Soleado,Alto,49,26,13.6929,-89.2182
8424,2025-06-30 09:28:37.773164,San Miguel,Supermercado,Nublado,Bajo,36,6,13.4833,-88.1833
8425,2025-04-13 12:09:59.391728,San Miguel,Restaurante,Lluvioso,Bajo,53,25,13.4833,-88.1833
8426,2025-06-27 12:56:10.916838,Santa Ana,Farmacia,Nublado,Bajo,50,17,13.9942,-89.5597
8427,2025-04-14 16:48:22.916088,San Salvador,Tienda en línea,Lluvioso,Medio,50,23,13.6929,-89.2182
8428,2025-03-11 00:16:02.238849,Santa Ana,Supermercado,Lluvioso,Medio,64,38,13.9942,-89.5597
8429,2025-08-22 00:49:41.543489,San Miguel,Supermercado,Soleado,Bajo,29,9,13.4833,-88.1833
8430,2025-05-02 10:40:59.369236,San Miguel,Restaurante,Soleado,Alto,60,34,13.4833,-88.1833
8431,2025-08-10 02:42:47.258795,San Miguel,Restaurante,Soleado,Alto,42,11,13.4833,-88.1833
8432,2025-07-16 00:12:17.396852,Santa Ana,Farmacia,Nublado,Alto,38,4,13.9942,-89.5597
8433,2025-08-19 14:20:32.386700,La Libertad,Tienda en línea,Nublado,Medio,31,7,13.4883,-89.3222
